,x,y,types
315,1828.46337076,6438.033054300001,Lamp5
316,1829.81337076,5163.183054300001,Vip
317,1827.56337076,6092.8830543,L6 PT
318,1832.51337076,6325.533054300001,L5 NP
319,1831.61337076,6491.5830543,Pvalb
320,1839.26337076,5133.483054300001,Pvalb
321,1831.61337076,5030.8830543,Lamp5
322,1836.56337076,5082.6330543,Vip
323,1835.66337076,6573.933054300001,L5 PT
324,1837.01337076,5919.183054300001,L6 PT
325,1837.46337076,6208.983054300001,Lamp5
326,1838.81337076,6544.233054300001,L5 IT
327,1838.36337076,6251.283054300001,Pvalb
328,1841.06337076,6523.0830543,L5 PT
329,1839.26337076,5209.533054300001,L6b
330,1843.76337076,6607.233054300001,Lamp5
331,1845.56337076,5980.3830543,Pvalb
332,1840.61337076,5668.533054300001,Sst
333,1841.06337076,5906.5830543,L6 PT
334,1843.76337076,6076.683054300001,L6 IT
335,1846.01337076,6062.283054300001,Pvalb
336,1839.26337076,5132.1330543,Sst
337,1843.31337076,6040.233054300001,Sst
338,1845.11337076,6184.683054300001,L6 IT
339,1846.46337076,6388.533054300001,L5 IT
340,1850.06337076,4984.983054300001,Vip
341,1853.66337076,5036.733054300001,Pvalb
342,1846.91337076,6586.0830543,Pvalb
343,1849.16337076,5703.183054300001,L5 PT
344,1844.66337076,5855.283054300001,L6 PT
345,1849.61337076,6442.983054300001,Vip
346,1849.16337076,6503.733054300001,L5 PT
347,1845.11337076,5873.283054300001,Sncg
348,1853.66337076,6417.3330543,Pvalb
349,1847.81337076,6648.6330543,Sst
350,1849.16337076,6309.3330543,Sst
351,1851.86337076,5894.8830543,L6 PT
352,1854.11337076,5839.983054300001,Vip
353,1855.91337076,5059.233054300001,Vip
354,1854.11337076,6136.533054300001,L6 IT
355,1853.21337076,5209.0830543,L6b
356,1855.01337076,5781.483054300001,Vip
357,1856.36337076,6095.5830543,L6 PT
358,1855.91337076,5736.933054300001,Vip
359,1855.91337076,6483.483054300001,L5 IT
360,1860.41337076,5090.733054300001,Sst
361,1855.91337076,6042.033054300001,L6 IT
362,1867.61337076,6173.433054300001,Pvalb
363,1861.76337076,5666.733054300001,L6b
364,1869.41337076,5803.533054300001,L6 PT
365,1867.16337076,6331.8330543,L5 PT
366,1860.86337076,6586.983054300001,L5 IT
367,1865.81337076,5960.1330543,L6 IT
368,1867.61337076,5936.283054300001,Pvalb
369,1866.26337076,5240.5830543,Oligo
370,1866.26337076,5745.483054300001,L6 PT
371,1866.26337076,6066.3330543,Sst
372,1870.31337076,6548.283054300001,L5 IT
373,1868.06337076,5166.783054300001,Sst
374,1868.06337076,5772.933054300001,L6 PT
375,1868.96337076,5827.8330543,L6 PT
376,1869.41337076,5859.3330543,L6 PT
377,1865.36337076,6152.733054300001,Pvalb
378,1868.06337076,6506.433054300001,L5 PT
379,1868.96337076,5894.8830543,L6 PT
380,1869.86337076,5919.6330543,L6 PT
381,1865.36337076,6602.283054300001,Sst
382,1872.56337076,5077.683054300001,Sst
383,1873.01337076,6453.783054300001,L5 PT
384,1872.56337076,5635.683054300001,L6b
385,1874.36337076,5138.8830543,Lamp5
386,1876.61337076,5725.683054300001,Sst
387,1867.61337076,5801.733054300001,Lamp5
388,1875.71337076,5118.183054300001,Sst
389,1871.21337076,6469.0830543,Lamp5
390,1873.91337076,5285.5830543,Vip
391,1874.81337076,6035.283054300001,Lamp5
392,1873.91337076,6365.1330543,L5 PT
393,1876.16337076,6633.783054300001,L4
394,1882.01337076,6494.283054300001,Vip
395,1885.61337076,5307.6330543,Oligo
396,1877.96337076,6228.3330543,Sst
397,1882.46337076,6522.183054300001,Vip
398,1883.81337076,5883.6330543,L6 PT
399,1877.96337076,5997.933054300001,L6 IT
400,1874.81337076,6555.033054300001,Sst
401,1890.56337076,5055.6330543,Sst
402,1886.51337076,5971.8330543,L6 PT
403,1883.81337076,6389.433054300001,Sst
404,1882.46337076,6405.6330543,L5 IT
405,1883.36337076,6154.983054300001,Lamp5
406,1886.51337076,5036.283054300001,Sst
407,1885.61337076,5264.433054300001,Vip
408,1882.46337076,5763.033054300001,Sst
409,1885.61337076,6065.8830543,L6 IT
410,1885.16337076,6600.033054300001,Lamp5
411,1887.41337076,5843.1330543,L6 IT
412,1886.51337076,6218.8830543,Lamp5
413,1882.46337076,6496.0830543,Lamp5
414,1886.06337076,6620.733054300001,L5 IT
415,1891.01337076,5163.6330543,Vip
416,1890.56337076,5813.8830543,L6 IT
417,1893.26337076,5945.283054300001,Pvalb
418,1895.06337076,6301.233054300001,Sst
419,1895.96337076,6046.0830543,L6 PT
420,1895.06337076,6147.3330543,L6 IT
421,1896.41337076,6472.683054300001,L5 PT
422,1892.36337076,5733.3330543,L6 PT
423,1895.51337076,5928.183054300001,L6 PT
424,1895.06337076,6535.233054300001,L4
425,1901.36337076,4993.983054300001,Vip
426,1896.41337076,5760.783054300001,L6 PT
427,1899.56337076,6343.0830543,L5 IT
428,1898.66337076,6125.733054300001,L5 IT
429,1902.71337076,6276.483054300001,L5 PT
430,1898.21337076,6633.783054300001,Lamp5
431,1902.26337076,6389.8830543,Pvalb
432,1900.46337076,6651.783054300001,Sst
433,1902.71337076,6237.783054300001,Sst
434,1904.06337076,6453.3330543,L5 PT
435,1903.16337076,6545.5830543,L5 IT
436,1908.11337076,5825.5830543,L6 PT
437,1906.76337076,5848.533054300001,Pvalb
438,1905.86337076,6022.233054300001,L6 IT
439,1903.16337076,6528.483054300001,Pvalb
440,1908.56337076,5895.783054300001,Pvalb
441,1907.66337076,5914.233054300001,L6 PT
442,1910.36337076,5938.0830543,L6 PT
443,1906.76337076,5995.683054300001,L6 PT
444,1918.91337076,5716.683054300001,Sst
445,1912.61337076,5879.5830543,L6 PT
446,1909.46337076,5117.283054300001,Vip
447,1909.91337076,5762.5830543,Pvalb
448,1920.26337076,5974.983054300001,Sst
449,1916.21337076,6520.8330543,Sst
450,1913.06337076,5326.0830543,Pvalb
451,1913.51337076,5627.1330543,Sst
452,1913.51337076,5250.933054300001,Vip
453,1913.96337076,6535.233054300001,L4
454,1914.41337076,5105.1330543,Vip
455,1917.56337076,6562.683054300001,L4
456,1917.11337076,5614.0830543,Sst
457,1918.01337076,6204.033054300001,L5 IT
458,1922.06337076,5069.5830543,Sst
459,1921.16337076,6171.6330543,Pvalb
460,1918.91337076,6470.433054300001,L4
461,1919.36337076,6582.933054300001,Pvalb
462,1919.36337076,5464.683054300001,Astro
463,1922.51337076,6124.3830543,Pvalb
464,1922.96337076,5755.3830543,L6 PT
465,1922.06337076,6059.5830543,L6 IT
466,1922.96337076,6303.933054300001,L5 PT
467,1922.51337076,5604.183054300001,L6 PT
468,1926.11337076,6326.433054300001,L5 PT
469,1922.06337076,5141.1330543,Lamp5
470,1924.76337076,5858.433054300001,L6 PT
471,1925.66337076,5039.433054300001,Sst
472,1927.91337076,6612.183054300001,L4
473,1927.01337076,5117.733054300001,Sncg
474,1928.36337076,5515.533054300001,L2/3 IT
475,1926.56337076,5691.033054300001,L6 PT
476,1924.76337076,6005.5830543,Lamp5
477,1930.61337076,6237.3330543,L5 PT
478,1932.41337076,6423.6330543,L5 IT
479,1927.91337076,5737.8330543,Sst
480,1929.26337076,6485.283054300001,L5 IT
481,1931.51337076,6396.183054300001,L5 PT
482,1933.76337076,6031.233054300001,Pvalb
483,1928.81337076,6541.0830543,Lamp5
484,1934.66337076,5830.533054300001,Lamp5
485,1936.46337076,4979.1330543,Sst
486,1931.96337076,5847.6330543,L6 PT
487,1935.56337076,5905.233054300001,L6 IT
488,1936.46337076,5648.733054300001,L6 PT
489,1935.11337076,6378.6330543,L5 PT
490,1938.26337076,6646.8330543,Vip
491,1936.01337076,5573.1330543,L6b
492,1941.86337076,5861.5830543,Pvalb
493,1941.86337076,6518.1330543,L5 IT
494,1942.31337076,5884.0830543,L6 PT
495,1943.21337076,5070.483054300001,Sst
496,1943.66337076,5811.183054300001,Pvalb
497,1943.21337076,6281.433054300001,L5 PT
498,1942.76337076,6575.733054300001,L4
499,1947.26337076,5143.8330543,Sncg
500,1942.76337076,6544.233054300001,L4
501,1943.21337076,5002.983054300001,Vip
502,1944.56337076,5614.533054300001,Sst
503,1945.46337076,6195.033054300001,Lamp5
504,1945.46337076,6408.783054300001,L5 PT
505,1946.36337076,6006.933054300001,Sst
506,1947.26337076,5296.8330543,Sst
507,1945.46337076,6140.1330543,L5 IT
508,1953.11337076,5725.683054300001,L6 PT
509,1948.61337076,5119.533054300001,Vip
510,1946.36337076,5311.683054300001,Sst
511,1945.91337076,5664.033054300001,L6 PT
512,1949.96337076,5912.8830543,L6 IT
513,1950.86337076,6078.033054300001,L5 IT
514,1952.66337076,6477.183054300001,L5 IT
515,1952.66337076,6564.933054300001,Sst
516,1955.81337076,5779.233054300001,L6 PT
517,1954.91337076,6105.033054300001,L5 IT
518,1954.91337076,5587.983054300001,Pvalb
519,1952.66337076,6377.283054300001,Sst
520,1956.26337076,6587.8830543,L4
521,1963.46337076,6300.3330543,Sst
522,1960.76337076,5027.283054300001,Sst
523,1961.66337076,5074.983054300001,Sst
524,1959.41337076,5970.483054300001,Pvalb
525,1958.51337076,6135.6330543,L5 IT
526,1960.31337076,6534.783054300001,Vip
527,1962.11337076,5282.433054300001,Sst
528,1965.71337076,5672.5830543,Pvalb
529,1963.46337076,5796.3330543,L6 PT
530,1964.36337076,6228.783054300001,Sst
531,1963.01337076,6647.733054300001,Lamp5
532,1961.66337076,5569.0830543,Sst
533,1962.56337076,6632.433054300001,Lamp5
534,1967.96337076,5523.183054300001,L6b
535,1970.21337076,5834.5830543,L6 IT
536,1967.96337076,5867.8830543,L6 IT
537,1965.71337076,6014.5830543,Pvalb
538,1966.61337076,6268.3830543,L5 IT
539,1977.86337076,5746.8330543,Pvalb
540,1968.41337076,6556.8330543,Sst
541,1969.76337076,6501.933054300001,Sst
542,1970.66337076,6095.1330543,Vip
543,1974.26337076,6170.283054300001,Lamp5
544,1966.61337076,5675.733054300001,Sst
545,1974.71337076,5711.283054300001,L6 IT
546,1975.16337076,5997.933054300001,L6 IT
547,1975.61337076,6409.233054300001,L5 IT
548,1974.26337076,6584.283054300001,Pvalb
549,1975.61337076,5245.983054300001,Vip
550,1980.11337076,5502.033054300001,L6 PT
551,1979.66337076,6348.483054300001,Sst
552,1976.51337076,5563.233054300001,Pvalb
553,1977.41337076,5727.483054300001,Sst
554,1979.21337076,5627.5830543,Lamp5
555,1982.36337076,5804.8830543,Lamp5
556,1978.31337076,6454.683054300001,Sst
557,1981.91337076,5069.5830543,Pvalb
558,1982.36337076,6044.283054300001,Lamp5
559,1981.46337076,6377.733054300001,Lamp5
560,1981.01337076,5097.483054300001,L6b
561,1983.71337076,6081.183054300001,L5 IT
562,1984.16337076,5956.533054300001,L2/3 IT
563,1985.51337076,5453.433054300001,L6 IT
564,1986.86337076,5985.3330543,L6 IT
565,1985.96337076,6260.283054300001,Lamp5
566,1990.91337076,6518.1330543,Pvalb
567,1989.11337076,6614.433054300001,Sst
568,1987.76337076,6212.5830543,Lamp5
569,1985.51337076,5823.783054300001,Lamp5
570,1991.36337076,5917.8330543,Pvalb
571,1987.31337076,5472.3330543,L2/3 IT
572,1990.91337076,5574.483054300001,L6 IT
573,1989.11337076,6271.983054300001,Lamp5
574,1992.26337076,6293.1330543,Sst
575,1994.06337076,5533.0830543,Pvalb
576,1995.41337076,6144.183054300001,Vip
577,1995.41337076,6490.683054300001,Sst
578,1994.51337076,6633.783054300001,Lamp5
579,1995.41337076,5091.6330543,Sst
580,1998.56337076,5719.3830543,L6 IT
581,1999.01337076,5604.183054300001,Lamp5
582,1997.66337076,5659.0830543,L6 IT
583,1998.56337076,6570.3330543,L4
584,2000.36337076,6699.483054300001,L4
585,2000.36337076,6736.3830542999995,L2/3 IT
586,1999.91337076,4921.533054300001,Lamp5
587,1997.66337076,5787.3330543,Lamp5
588,1999.01337076,5838.6330543,Sst
589,2002.16337076,5013.3330543,Sst
590,2004.41337076,5043.483054300001,Sst
591,1999.91337076,5274.783054300001,Vip
592,2001.26337076,6371.433054300001,L5 IT
593,2001.26337076,5626.233054300001,Lamp5
594,2003.96337076,4938.6330543,Sst
595,2008.01337076,5463.783054300001,L6b
596,2003.06337076,5752.683054300001,L6 PT
597,2003.96337076,6339.933054300001,L5 IT
598,2004.86337076,6776.8830542999995,Sst
599,2006.21337076,5256.783054300001,Pvalb
600,2008.01337076,5493.033054300001,L6 PT
601,2004.41337076,6163.0830543,Pvalb
602,2008.01337076,5862.483054300001,L6 IT
603,2004.86337076,5968.233054300001,Lamp5
604,2010.71337076,5571.783054300001,L6 IT
605,2010.26337076,5873.283054300001,Sst
606,2017.46337076,5645.1330543,L6 IT
607,2011.61337076,6225.183054300001,Lamp5
608,2015.21337076,4804.983054300001,Lamp5
609,2015.66337076,4852.683054300001,Lamp5
610,2017.46337076,5092.983054300001,VLMC
611,2019.71337076,6024.033054300001,Pvalb
612,2011.61337076,6549.183054300001,Pvalb
613,2015.21337076,6649.983054300001,Sst
614,2017.91337076,4908.483054300001,Lamp5
615,2017.91337076,5764.8330543,L6 IT
616,2017.46337076,5690.1330543,L6 IT
617,2022.41337076,6827.2830543,Sst
618,2017.01337076,5313.933054300001,Vip
619,2020.16337076,5944.8330543,L5 IT
620,2022.41337076,5543.433054300001,L6 PT
621,2015.66337076,5970.033054300001,Sst
622,2023.31337076,6700.3830543,L2/3 IT
623,2022.86337076,4980.033054300001,Sst
624,2025.56337076,6266.1330543,Sst
625,2024.21337076,6333.6330543,Sst
626,2025.56337076,5897.1330543,L6 IT
627,2026.91337076,6594.6330543,Sst
628,2025.11337076,5622.183054300001,L6 PT
629,2027.36337076,5736.483054300001,L6 IT
630,2027.81337076,5856.183054300001,L6 PT
631,2027.36337076,6494.733054300001,L4
632,2027.36337076,5669.433054300001,L6 PT
633,2026.01337076,6428.1330543,Sst
634,2027.36337076,6667.533054300001,L4
635,2022.41337076,5545.233054300001,Lamp5
636,2029.61337076,6241.3830543,L5 IT
637,2031.41337076,5006.1330543,Sst
638,2028.26337076,5198.733054300001,Sst
