,L4,Vip,Lamp5,L5 NP,Sst,L5 IT,Oligo,L6 PT,L6 IT,Sncg,Pvalb,L2/3 IT,Astro,L5 PT,L6b,Endo,Peri,Meis2,Macrophage,CR,VLMC,SMC
11,0.0013758917831556139,0.3420477460656046,0.46801730294525185,3.0760628716430816e-06,0.18366878435866701,9.403611528874256e-06,4.817291836774207e-05,7.544604847531389e-06,0.31534215862965814,1.0448917685368375e-05,0.09693241526483234,0.9159018208421236,4.0394718262802554e-05,3.057774194986651e-06,6.479292028252481e-06,1.2825258465451461e-06,3.9935099227506043e-08,6.412690222168393e-07,2.638993340686735e-06,2.4303300372174874e-07,0.19300986887997756,1.6938030608093513e-06
12,6.857805730675626e-06,1.993983451075979,0.06635674206938365,2.9142463522369155e-06,0.3295431731664444,5.599640975795239e-06,1.1208361965109326e-05,7.379684984432089e-06,8.325595024935573e-06,2.0371522158613153e-05,3.6675765870956833e-05,5.1433577933357455e-06,4.292053411930619e-06,2.334872906531449e-06,2.7218476079671206e-06,1.228367164454909e-06,4.568346931299594e-08,7.832621745640367e-06,1.255771014360349e-06,1.1556433543447042e-07,1.9560512075078584e-06,1.2371663096755192e-06
13,1.5292206212975148,0.0736520383809261,2.3041354516306622e-05,1.6172421937632464e-05,0.35848932274716866,0.0005657378420301229,4.050477945291564e-05,1.4630813577665158e-05,1.4231682317220051e-05,2.8603189365650206e-06,0.07822815470743917,1.2042178745674814e-05,0.25822687509539055,1.0651907888636208e-05,6.746417478387112e-06,9.048460063061647e-07,3.430311036611844e-08,6.220641894927326e-07,9.587537700894364e-07,4.052280770494576e-06,2.2044017809919048e-05,1.5468998533219036e-06
14,0.33631585262941854,0.10607161629776773,0.5117364846637183,3.219081153305048e-06,0.09254260765278985,1.389611825258763e-05,3.1575430118196968e-06,9.18589730736219e-06,0.0007692729754713856,0.34848255683401647,1.5973424893970858,1.265300306199646e-05,7.847462229731983e-05,4.233146008954247e-06,5.341981357376291e-06,8.293666776439113e-07,4.4641292031022406e-08,5.48468445993322e-07,7.943883140598684e-07,1.4695604155789965e-07,1.98215635066612e-06,2.0214568862142457e-06
15,0.8807762820031165,0.09676148533495238,1.8007354071453152e-05,2.99976347573061e-06,0.2901044398597882,0.48740605223331884,0.008081318455848113,9.237918115689858e-06,7.615234640966084e-05,8.07207820563427e-06,2.2089037195055505e-05,2.2160946211324806e-05,0.17033739486267316,2.926541940978522e-06,5.936347105883755e-06,5.645348192275662e-06,2.61857903069429e-07,8.731488326807479e-07,7.957157602239695e-06,1.982930136978922e-06,0.03595147088609475,6.591853804381598e-06
16,0.6866923838899068,0.49246310645570057,0.30199684780437897,2.6536361922291363e-06,0.3410637073824579,0.0002921454421634939,0.0518551458351198,9.412021812926774e-06,0.2631655282760712,2.224548092744083e-05,0.12433624828651679,0.3932883932253454,3.5890798921828226e-05,3.2266267217945233e-06,1.0696213943783839e-05,7.594477324374127e-07,3.365152032031027e-08,5.226244838008043e-07,2.9313178532934525e-06,7.762392135735041e-07,2.6806730743011986e-05,7.971023256114762e-06
17,4.587622417506765e-06,0.29048571658596384,0.8165537373193998,1.951590856141827e-06,6.474650867152598e-05,3.6353845832837184e-06,1.6901806309189277e-05,5.367245903942219e-06,5.994086674544763e-06,1.94350258231335e-06,4.515750183116445,3.2821720252623754e-06,2.548704735372276e-06,2.62415397411786e-06,2.1724507461018394e-06,4.609507393300155e-07,2.2885136875816503e-08,4.4963017509225267e-07,4.771356875207106e-07,7.523174327950244e-08,8.800982174428373e-07,6.317657299401147e-06
18,0.9032820078833205,0.7725033711481666,0.03571964150559635,5.571314525942839e-06,0.052534208771586044,0.00010122951207663933,7.87798875044772e-06,9.759369320572198e-06,0.00026228842519923634,4.549812956911037e-05,0.2302486813298593,0.33954094499250875,0.08557117775513952,8.88270283899012e-06,4.837778829369643e-06,9.029290300548165e-07,3.769981978679615e-08,7.39684947292929e-07,8.282185170738199e-07,2.0822100168516045e-06,3.6738812422276723e-06,2.8808054580165e-06
19,0.3080816766421679,4.521181538880148e-05,1.8385013654125676e-05,3.637782644450027e-06,0.01753751285459122,3.798246333436284e-05,0.5795592849186834,1.0317562861517082e-05,1.8377360427628692e-05,2.648132231622413e-06,0.044812289882401914,2.2373812785470015e-05,7.961247566258892e-05,2.7197275828828166e-06,5.467185162422172e-06,0.20792503950068586,1.3768425605187318e-07,9.891491268287922e-07,0.0008987481861740462,3.5103446149875595e-07,0.06370330497116783,0.5751388900896838
20,6.621780710924785e-06,7.470478454540963e-05,1.0522396768715465,2.6549872016445875e-06,1.2285363159665827,4.863951035855019e-06,3.3601486872404662e-06,7.176480041892752e-06,7.738962025272134e-06,3.379169388723069e-06,0.16376585814267133,4.805909275706899e-06,3.8030264577493256e-06,2.4981661657930143e-06,2.499704648106782e-06,1.1985688603902145e-06,3.682454446929384e-08,4.757445383640757e-06,1.1316670490008063e-06,8.754762892415613e-08,1.2562867496151986e-06,1.3879190799981345e-06
21,2.471321660907355e-05,0.3522983923252079,1.682440018756226e-05,3.177625937822448e-06,0.3151386195242065,0.24988491208832952,0.005898690300544712,1.1386207512398272e-05,4.1417418483596924e-05,1.9883342181087338e-05,2.2511274546416216e-05,0.6432743814412113,4.019934856813734e-05,3.1761818077222226e-06,9.859751046892296e-06,2.5518934867386177e-05,8.731571592146548e-07,1.1657811190834977e-06,1.8193363124537065e-05,7.550140581624731e-07,0.35244615459449324,0.0022224263267633937
22,0.7276097549791235,0.36371958242028574,0.48465587753047695,1.4443073040659726e-05,0.11898194862245773,1.7938127793382108e-05,6.719952439934729e-06,7.465460682420932e-06,2.3566420078377504e-05,3.2533274618995467e-06,0.14670324653208355,0.3956367755538497,0.1800090952250258,3.589713557759777e-06,5.317956880024344e-06,7.49916340778839e-07,2.993557824543247e-08,8.182808936985086e-05,8.194698246540011e-07,1.195837846523773e-07,0.07714470819699645,1.7571831100182678e-06
